"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DDAH2|23564",5939.77064809318,0.0540270146871005,0.366367684589796,0.14746664883283,0.882763702273315,0.965697557051776
"MMD2|221938",66.2831548504998,-0.0650815779314206,0.441649259492565,-0.147360323905436,0.882847620517148,0.965697557051776
"CCNI2|645121",68.5133174178547,0.06514229746294,0.44276498862772,0.147126125904485,0.883032468778008,0.965718103729698
"RASSF1|11186",2020.82003313258,-0.0541505029077655,0.368024957488924,-0.14713812692824,0.883022996431356,0.965718103729698
"THAP9|79725",536.239362378193,0.0554842695648434,0.377048281594776,0.147154283080579,0.883010244489386,0.965718103729698
"HNRNPA0|10949",9437.69246883231,-0.0537919845053176,0.365899087410882,-0.147013169357574,0.883121625621965,0.965724622362553
"SNORD21|6083",5.21145049693171,0.108020016924169,0.734872067900794,0.146991594377419,0.88313865496836,0.965724622362553
"HIVEP1|3096",2925.19720080035,-0.0555436524119986,0.378611850329138,-0.146703417665646,0.883366120888019,0.965833852967059
"LPHN1|22859",3888.29407506267,-0.0537470359219109,0.366551807858821,-0.146628756889426,0.883425054291199,0.965833852967059
"SLC30A9|10463",5907.30072960294,-0.0547995397011093,0.373774921182277,-0.146611066167239,0.883439018538236,0.965833852967059
"ZNF322B|387328",733.024641148976,0.0566800225654771,0.386514423950952,0.146644003569372,0.883413019288395,0.965833852967059
"PCYT2|5833",1981.45518146337,0.0563591699748733,0.384688020512181,0.146506173755647,0.883521816554729,0.965869578331415
"EIF2AK4|440275",6027.51121821369,0.0535750103715972,0.36588510375414,0.146425776348625,0.883585280022576,0.965884164235922
"?|390284",4.35608413787303,-0.111572416748056,0.76740615818705,-0.145389003668721,0.884403746217857,0.965914632403431
"AAK1|22848",4559.08116341679,-0.0533773162609642,0.367337635132938,-0.14530859665835,0.884467227613204,0.965914632403431
"ALCAM|214",12363.4224127487,0.0675623426703986,0.464004642759377,0.145607040198162,0.884231609949124,0.965914632403431
"C17orf95|124512",1192.70763882136,-0.0539043261952458,0.372544459750334,-0.144692330766026,0.88495379459757,0.965914632403431
"C5orf55|116349",317.331502557318,0.0565537772657221,0.387474280145666,0.145954919238669,0.883956976463275,0.965914632403431
"C7orf16|10842",1.79485639596385,0.135826996263862,0.93155574156908,0.14580662240896,0.8840740478531,0.965914632403431
"C8orf37|157657",365.328798417825,-0.0561084047976543,0.387617554133421,-0.144751970594039,0.884906704628713,0.965914632403431
"COLQ|8292",193.742581945858,-0.0580119411250835,0.399027040086086,-0.145383483566848,0.88440810431873,0.965914632403431
"DDX59|83479",1894.26558778953,-0.0534210758934943,0.369779542650493,-0.144467364285716,0.885131425602715,0.965914632403431
"DEC1|50514",3.80145078352215,0.116825001559279,0.80904964616936,0.14439781552642,0.885186341690296,0.965914632403431
"EXOSC2|23404",1456.5585282787,0.0532643367223562,0.369203416178075,0.144268266187076,0.885288636040192,0.965914632403431
"FAM175B|23172",1903.64097638926,0.0532663143902059,0.368896262049243,0.144393749327543,0.885189552400636,0.965914632403431
"GHRLOS|100126793",45.3667698090168,0.0676179386177629,0.467283398576954,0.14470434606426,0.884944307615662,0.965914632403431
"GM2A|2760",7821.850041127,-0.0540268974059391,0.369722262477885,-0.146128331693769,0.883820081018391,0.965914632403431
"GPR107|57720",9936.64180408747,0.0544238273103178,0.376828249012507,0.144426081253031,0.885164022848645,0.965914632403431
"GUCA1B|2979",172.843474648319,-0.0581964324288159,0.402693845800791,-0.144517809337481,0.885091594254197,0.965914632403431
"KLHL5|51088",4031.31204508314,-0.0544855120569125,0.373782516382704,-0.145767952402371,0.884104575903822,0.965914632403431
"KRT76|51350",0.844669242475988,0.123869670632807,0.85680178570348,0.144572143405494,0.885048692468235,0.965914632403431
"MGC12916|84815",18.9394846772207,-0.0821837589076861,0.565373547602184,-0.14536187491657,0.884425164305214,0.965914632403431
"MIF4GD|57409",1259.46621554292,-0.0547757473316266,0.376214831710617,-0.145596990641134,0.88423954378972,0.965914632403431
"MRFAP1|93621",19872.5028072698,-0.0528344453511625,0.365248151188689,-0.144653559995347,0.884984407150352,0.965914632403431
"NCRNA00200|399706",0.554216650169555,0.123533307663389,0.850048338632197,0.14532503864682,0.884454246590562,0.965914632403431
"OSBPL5|114879",2285.89113853109,-0.0538263654400537,0.370984283353162,-0.145090689431749,0.884639269260579,0.965914632403431
"PHC1|1911",6360.9073275205,-0.0528684425375287,0.366113202161994,-0.144404632843958,0.885180958674024,0.965914632403431
"RBM12|10137",6792.51580588901,-0.0534557438858305,0.366889743490298,-0.145699749950203,0.88415841877378,0.965914632403431
"RBMX2|51634",1553.07502564688,-0.0536162237116532,0.370435001319979,-0.144738546629237,0.884917303786884,0.965914632403431
"RHOXF2B|727940",2.07722644317502,0.132350668105087,0.91377853226705,0.144838889765478,0.884838076368139,0.965914632403431
"SMC5|23137",4144.4184417699,0.0528838466873048,0.366658373344996,0.144231935043102,0.88531732406942,0.965914632403431
"SPAG17|200162",214.278978546761,0.0617839686312695,0.424611367160183,0.145507099926417,0.884310510478842,0.965914632403431
"TFDP3|51270",28.7782157367758,-0.0787543467951289,0.54107066929003,-0.145552792389332,0.884274437195285,0.965914632403431
"TMEM200A|114801",765.282417594265,-0.0553106833991514,0.380423633927722,-0.145392342815536,0.884401109974974,0.965914632403431
"TMEM203|94107",2268.6451047936,0.0536574238276502,0.367401881332561,0.146045588098339,0.883885400123101,0.965914632403431
"TNS3|64759",10086.7902935911,-0.0530686400054481,0.367724711693581,-0.144316218948237,0.885250771505819,0.965914632403431
"WDR43|23160",3601.64313864778,0.0534967876626149,0.36627220920932,0.146057457588987,0.883876030110692,0.965914632403431
"C21orf131|387486",4.66422471838615,0.110138299874453,0.764558358380675,0.144054797998316,0.885457198303145,0.965926229366233
"CYP2F1|1572",53.3684368486495,0.0657278957384159,0.456757435356016,0.143901096404013,0.885578569894795,0.965926229366233
"LOC285740|285740",1.61835750975049,-0.133718895941354,0.92878764413927,-0.143971441464722,0.885523021068157,0.965926229366233
"NADK|65220",5062.80462739836,-0.0542775253372118,0.37709291506963,-0.143936741233098,0.885550422454787,0.965926229366233
"SURF4|6836",15574.1439272101,0.0546777888993557,0.37966770645247,0.144014852909806,0.885488740977031,0.965926229366233
"CSPG5|10675",128.800611745221,0.0624006993575656,0.43412092243868,0.143740363876104,0.885705496386222,0.966009996086869
"ACBD5|91452",3309.12915394612,-0.0535148594464677,0.372878440954829,-0.143518245006154,0.885880902975361,0.966037283908906
"CDIPT|10423",6248.63314043799,0.0525247737742139,0.365858791854355,0.143565700602662,0.885843426966604,0.966037283908906
"LMF2|91289",3485.52900588882,-0.0568142247517566,0.395806366277933,-0.143540452080202,0.885863365865498,0.966037283908906
"IFNAR2|3455",1913.18788414408,-0.0573962109173659,0.400499858069064,-0.143311438845674,0.886044222191829,0.966094523369144
"KIAA1530|57654",860.86601947892,-0.0565192306264567,0.394518379313077,-0.14326133734217,0.886083789141695,0.966094523369144
"PITPNB|23760",5107.43760957843,0.053300666536247,0.371982249786537,0.143288198742907,0.886062575697156,0.966094523369144
"C5orf25|375484",758.935761552346,-0.0540180919430138,0.378265425347303,-0.142804730021036,0.886444401356038,0.966269023051769
"OVCA2|124641",298.801196207951,-0.0558001405587649,0.390635684633046,-0.142844452654606,0.88641302889862,0.966269023051769
"RAB4A|5867",3169.37724112748,-0.0523693505224391,0.366524570227331,-0.142880872870154,0.886384264807595,0.966269023051769
"RNPEPL1|57140",4225.08168066394,0.0555023685020334,0.388175760957589,0.142982571516353,0.886303945671541,0.966269023051769
"TRAPPC10|7109",4347.93295245424,-0.0522284063356451,0.365910773953387,-0.142735360785792,0.886499188769009,0.966274087486854
"CHD2|1106",10980.5207148864,0.0539851675081144,0.379512676775042,0.142248654160542,0.886883602032512,0.966310504594817
"CLDN15|24146",445.107729968904,0.054758939789105,0.384363335103469,0.142466605911732,0.886711454903658,0.966310504594817
"CLDN23|137075",637.229638345202,0.0588612954991291,0.412762662514687,0.142603245992567,0.886603533753897,0.966310504594817
"FAM178A|55719",3453.24477404162,0.0531764578263593,0.373677989529358,0.142305566065944,0.886838650187218,0.966310504594817
"FES|2242",1293.10644826469,0.0554230740481424,0.389557323328577,0.14227193465285,0.886865213901155,0.966310504594817
"NRCAM|4897",775.335813750998,-0.0534753368316606,0.375504386351052,-0.142409353326881,0.886756674798884,0.966310504594817
"RPL36|25873",21420.2437663888,0.0524277087247513,0.368501153143091,0.142272848477066,0.886864492116985,0.966310504594817
"C20orf202|400831",21.7349324210452,0.0780126359648512,0.548924530365938,0.142119055806896,0.886985966597005,0.966367399496319
"C1orf89|79363",194.775285856528,-0.0613955581486261,0.433067518449945,-0.141769021071762,0.88726245447528,0.966613983842677
"MSRB2|22921",1749.7977684739,0.0548714483174693,0.387493580380154,0.141606083547596,0.887391161385425,0.966699551783975
"IBTK|25998",5963.57567336006,-0.0523237026750301,0.369799390722503,-0.141492127861005,0.887481178537508,0.966736737421683
"RAX2|84839",25.9631260528688,0.073313135607604,0.518348994023029,0.14143585972571,0.887525627028406,0.966736737421683
"NPPC|4880",9.85885186904852,-0.091188641533754,0.645771641265089,-0.141208804640464,0.887704990676529,0.96687745861795
"ARL17A|51326",1356.40342189257,-0.053075436992825,0.376170285358836,-0.141094177447311,0.88779554336178,0.966921437556509
"GNAI2|2771",18710.6346592915,-0.0531198504317744,0.376932005927976,-0.140926876986733,0.887927709271188,0.967010731018088
"C4orf40|401137",40.0648451955882,-0.0675108958930205,0.480138184154268,-0.14060722125639,0.88818024318103,0.96706714878477
"C9orf45|81571",625.461674702995,0.0550909124648163,0.391591356015517,0.140684700054087,0.888119032461811,0.96706714878477
"EEF1D|1936",21459.1285917802,0.0512883351368126,0.364604409538423,0.140668444470383,0.888131874835664,0.96706714878477
"KCNMA1|3778",4821.89232446027,0.0590035883313588,0.419630526244607,0.140608427273866,0.888179290383682,0.96706714878477
"CHPT1|56994",8861.31696390981,0.0514823507081072,0.367840745620246,0.139958259983675,0.888692969416759,0.967406779282063
"LOC400794|400794",0.732288324338142,0.119871618619265,0.855383771800302,0.140137821842206,0.888551097921702,0.967406779282063
"S100Z|170591",9.99298001252052,0.0942103398057811,0.672798443811507,0.140027582810782,0.888638197155435,0.967406779282063
"SYT10|341359",1.84627749625528,0.130462287198029,0.931760718126548,0.140016942826635,0.888646603817751,0.967406779282063
"C11orf73|51501",1565.28213616495,0.0528455838100935,0.378736115551878,0.139531408915385,0.889030237966568,0.96751206572909
"C11orf75|56935",791.915140760534,-0.052967783397511,0.3795291248153,-0.139561841066316,0.889006191894419,0.96751206572909
"DEAF1|10522",1707.36582549904,0.0519652246714086,0.372462119641466,0.139518146761959,0.889040717136149,0.96751206572909
"RECQL|5965",3272.76682388411,-0.0514000653402119,0.368284788858939,-0.139566082811797,0.88900284027227,0.96751206572909
"TCEB3C|162699",1.3193654329702,-0.120240640696188,0.860507371949896,-0.139732261007509,0.888871535860509,0.96751206572909
"C20orf144|128864",0.815007663779965,0.119427767887592,0.856419741468832,0.139450040797475,0.889094531775361,0.967515993101981
"NSUN3|63899",483.224458930381,-0.0532189290533482,0.382259830139592,-0.139221871766944,0.889274825641105,0.967554441497306
"POLR2J3|548644",2276.5551571125,-0.0512414778354085,0.368075176326118,-0.13921470702498,0.889280487146504,0.967554441497306
"ZNF212|7988",1085.76992971262,-0.0530542078338926,0.380857669910644,-0.139301928319679,0.889211566160788,0.967554441497306
"C9orf23|138716",997.653431229309,0.051662201205628,0.371401830422144,0.139100556254415,0.889370688672697,0.967560418970119
"MRS2|57380",2550.76509748849,-0.0514875745851744,0.370199337981367,-0.139080677091232,0.889386397262036,0.967560418970119
"C1orf25|81627",2252.11793432291,0.0510430996122561,0.367565150698887,0.138868169398549,0.889554324350662,0.967609256672124
"MRPS7|51081",3092.09337276718,0.0521224490087297,0.375322817746379,0.138873648348103,0.889549994731962,0.967609256672124
"NMUR2|56923",14.9894142976013,-0.0933323993299157,0.672745400112192,-0.138733612023733,0.889660656373499,0.967609256672124
"OR7D2|162998",133.809799226756,-0.0565427181584098,0.407628128801823,-0.138711522005635,0.889678112881121,0.967609256672124
"TSPAN18|90139",2188.71552940707,0.0585387332052358,0.422034097184563,0.13870616994161,0.889682342326468,0.967609256672124
"C1orf49|84066",10.8166337153602,-0.0865314851889088,0.624829273514021,-0.138488206069889,0.889854589995642,0.967631760672959
"C2orf43|60526",1150.22529541247,-0.0513601632636576,0.371013611510619,-0.138432018853808,0.889898993229659,0.967631760672959
"GRM7|2917",97.1627565484364,0.0582877731851161,0.421075832568433,0.138425833725908,0.889903881189707,0.967631760672959
"LOC646999|646999",69.1264861225353,0.061003674751728,0.440100345283532,0.138613103592152,0.889755888106756,0.967631760672959
"MKL2|57496",10552.2428391554,0.0566564254610721,0.41084982644996,0.137900570509241,0.89031899951588,0.968028517246137
"TMTC2|160335",1444.76531731709,-0.0601773063563283,0.436788089115262,-0.137772315353701,0.890420364822271,0.968084110041748
"ZCCHC3|85364",1787.9050113263,0.0508799346593983,0.369847053423034,0.137570204192492,0.890580105191809,0.968203159604612
"CISD1|55847",1086.43800306995,-0.0520946694948065,0.379152057875727,-0.13739782868825,0.890716347227763,0.968244495287998
"TRIM38|10475",2199.93070837296,-0.0522879277455577,0.380566561575942,-0.137394960631936,0.8907186141075,0.968244495287998
"ATP5S|27109",526.815006405491,0.0521771846358758,0.380824940572221,0.137010944077022,0.891022144571073,0.968280657262309
"FOXR1|283150",3.36665513078373,0.110557863253249,0.806559562297613,0.137073402165498,0.890972775994699,0.968280657262309
"GLIPR1L2|144321",388.9026565444,0.052370826855645,0.381736895589945,0.137190896297068,0.890879906574569,0.968280657262309
"INPP5J|27124",1810.34256875833,0.0676882436499692,0.494112880282019,0.13698943369243,0.891039147063459,0.968280657262309
"PGAM1|5223",11412.5482127868,-0.0506729698675132,0.369475321106893,-0.137148456128828,0.890913451854476,0.968280657262309
"SNORD6|692075",1.94527958108449,-0.122336566824519,0.893153699343856,-0.136971460695278,0.891053353530682,0.968280657262309
"USP53|54532",7130.58815797291,0.0517215271331671,0.378353092670464,0.136701742724263,0.891266551971254,0.968457723317622
"ACTN1|87",26852.2684191917,0.04999448822999,0.367036119956324,0.1362113577158,0.891654196693802,0.968460064175383
"C10orf119|79892",5729.95525754783,0.0502024488745466,0.368619519045703,0.136190424762402,0.891670744572873,0.968460064175383
"NT5DC1|221294",3464.94092400442,0.050018083676878,0.366729042511449,0.136389753411243,0.891513173578323,0.968460064175383
"OPRM1|4988",5.33783962956018,-0.10516236401032,0.771158281596468,-0.13636936348866,0.8915292917892,0.968460064175383
"SEC24A|10802",3569.42438323249,-0.0501835451909514,0.367818250187116,-0.136435712924582,0.891476842799099,0.968460064175383
"SFRS4|6429",6355.8892585648,0.0499822829443351,0.366836384703845,0.136252250399553,0.891621870422236,0.968460064175383
"SLC25A12|8604",2226.73001187426,-0.0520585677361272,0.381609501268137,-0.136418426593494,0.891490507535831,0.968460064175383
"TAB3|257397",3235.92263282747,0.0522139273121976,0.383152926955232,0.13627437933757,0.891604377244411,0.968460064175383
"ATP8B2|57198",3820.21884112053,0.0507142638564842,0.373211937259959,0.135885963961435,0.891911431683737,0.968557714413237
"OR6F1|343169",0.660857042056425,-0.115988407532998,0.85356604398604,-0.135886857672251,0.891910725158912,0.968557714413237
"PHF20|51230",5276.52503984896,-0.0514951363027657,0.378927218385658,-0.135897169177105,0.891902573384884,0.968557714413237
"ARVCF|421",1192.56701959121,0.0542909247941726,0.400196907163462,0.135660530659717,0.892089651158243,0.968696662391981
"SSR3|6747",14102.9929235944,-0.0502379141084071,0.370524542696968,-0.135585928378013,0.892148630244421,0.968706122010381
"KIAA1012|22878",4813.82618234644,0.0498331532846568,0.368037562054695,0.135402356776972,0.892293760855413,0.968809119693767
"ASB7|140460",1748.54558303283,-0.0495908472764052,0.368628808299964,-0.134527866948618,0.892985176730748,0.968867805466564
"CALML4|91860",1158.91117977365,-0.0497212679565513,0.370385035667306,-0.134242107991676,0.893211129869959,0.968867805466564
"CFLP1|142913",41.2931545368665,-0.063776074004861,0.474522574922712,-0.134400505635055,0.893085881823688,0.968867805466564
"CLIP2|7461",1410.97861028745,0.0513433619079659,0.380179381589585,0.135050358841902,0.892572058406143,0.968867805466564
"FRG2B|441581",1.04964336461503,0.115307125197386,0.858578588077936,0.134300024247657,0.893165334069568,0.968867805466564
"KIAA0146|23514",4005.23203074322,-0.049735064428833,0.370588471096561,-0.134205644017118,0.893239963009313,0.968867805466564
"KLHL25|64410",873.166488590992,0.0503035868272432,0.372764285805093,0.134947441970193,0.892653429320116,0.968867805466564
"KRTAP5-8|57830",5.00004878559267,0.109170583788478,0.807890800576444,0.135130371221683,0.892508797640957,0.968867805466564
"NPB|256933",4.19192432954006,0.107733067380403,0.800413413535262,0.13459677906267,0.892930688369645,0.968867805466564
"NUP35|129401",1005.59903403671,0.0501940392336287,0.371472906720203,0.135121669240431,0.892515677718045,0.968867805466564
"ODC1|4953",4180.838259269,-0.0497621180929582,0.370545211721443,-0.134294322308952,0.893169842716181,0.968867805466564
"SERTAD3|29946",2893.59708117647,0.0500756575490979,0.370714834000553,0.135078645245211,0.892549694044849,0.968867805466564
"SMAD7|4092",2749.8907629313,0.0492843723985723,0.36711220952554,0.134248796743284,0.893205840892249,0.968867805466564
"SNX3|8724",11187.6529932828,0.053348118811748,0.39571691865583,0.134813843676335,0.892759060093476,0.968867805466564
"SUZ12|23512",3734.54981170741,-0.0495108862190605,0.36893368964821,-0.134199959527336,0.893244457915631,0.968867805466564
"TMPRSS11B|132724",60.380663420942,0.060164460133182,0.447542726341312,0.134432885604085,0.893060278690988,0.968867805466564
"VNN3|55350",14.7717941664522,-0.0902361047965198,0.672342998851544,-0.134211414338598,0.893235400236657,0.968867805466564
"YEATS2|55689",3596.7234587082,-0.0491503451750851,0.366275814526542,-0.134189436555122,0.893252778772479,0.968867805466564
"GTF2A1L|11036",26.387409298875,-0.0778457562410186,0.580676632701064,-0.134060425126654,0.893354793265472,0.96890394602099
"GTF2B|2959",2200.91093692142,-0.0494919781406879,0.369287636966068,-0.134020132781308,0.893386654395048,0.96890394602099
"C9orf41|138199",654.26273452936,0.052444332412706,0.392365680137722,0.133661874795721,0.893669954079204,0.969017487838771
"EIF4H|7458",24307.7654022071,0.0487415810421191,0.364741042146928,0.133633387554134,0.893692481519302,0.969017487838771
"HRH4|59340",96.0865621134167,-0.0563748703425842,0.421671849649561,-0.133693701368578,0.8936447860291,0.969017487838771
"L2HGDH|79944",1737.87508776437,-0.0492446112477269,0.368478986276034,-0.133642929669908,0.893684935695218,0.969017487838771
"RASA4P|401331",441.814241833824,-0.0508339394487714,0.380593871989256,-0.133564787007938,0.893746730531604,0.969021787108954
"RFPL1|5988",8.37870838705154,0.0978382821435789,0.732984783209868,0.133479281404899,0.893814348684885,0.969040580225397
"ANAPC5|51433",7871.79794596469,-0.0483719565778009,0.365207495587774,-0.13245061276727,0.894627884072171,0.969078553433539
"APOL6|80830",15063.4540345739,0.057447761436558,0.433461336648722,0.132532608053838,0.894563033002939,0.969078553433539
"ATP5L2|267020",23.6182076563912,-0.0698351762193774,0.527385755643845,-0.132417638269583,0.894653964201966,0.969078553433539
"BEX4|56271",3631.25643087544,0.0541786488890675,0.407919098072749,0.132817142283947,0.894337996888972,0.969078553433539
"C8orf33|65265",3804.87166419239,-0.0487959754005368,0.366781134709926,-0.133038400241408,0.894163011409098,0.969078553433539
"CD200R1L|344807",0.556045799893824,0.113322130540211,0.85081954010856,0.133191734789908,0.894041747290925,0.969078553433539
"CXorf41|139212",25.7847389732266,-0.0690235549319181,0.518550975725014,-0.133108523873497,0.894107554060537,0.969078553433539
"FAM83B|222584",361.056426597677,-0.0592383346491326,0.444626757660144,-0.133231600727035,0.894010219852548,0.969078553433539
"FKBP8|23770",11336.4938893338,0.049502735638138,0.372732579307523,0.132810326722998,0.894343387168671,0.969078553433539
"GDAP1L1|78997",4.91744805083374,-0.108100360760521,0.814614112201821,-0.132701311137781,0.894429605899477,0.969078553433539
"LCMT2|9836",1086.6250122467,0.0492721968621891,0.372022863526885,0.132444001949435,0.894633112679073,0.969078553433539
"OFD1|8481",3571.1431881225,-0.0500736140558793,0.376376749894171,-0.133041198931546,0.894160798052129,0.969078553433539
"PKD2L1|9033",33.9831849223429,0.0671346159873207,0.506791433972027,0.132469910671431,0.894612621061712,0.969078553433539
"RPS15AP10|728963",54.9060039966881,-0.0603816300042519,0.454286175976427,-0.132915402663243,0.894260285423237,0.969078553433539
"SNORD33|26818",1.76618049908028,-0.121181835233972,0.912108224806663,-0.132859053276993,0.894304850498581,0.969078553433539
"TCTA|6988",3396.27916178021,-0.0503456879325448,0.379836007761265,-0.132545853746936,0.894552556889303,0.969078553433539
"PTAR1|375743",5283.50922653515,-0.0501778615096701,0.379334027769297,-0.132278830361581,0.89476375114867,0.969142999572056
"AKD1|221264",616.01584805131,-0.0497242094117103,0.377481945347084,-0.131726060079483,0.895200972164466,0.969227767875973
"ARHGAP1|392",11204.8762780198,-0.0477881300879386,0.365093804936272,-0.130892744390117,0.895860154438798,0.969227767875973
"ARIH1|25820",7388.7488437505,0.0479344182651697,0.365244212844472,0.131239364182838,0.89558595712566,0.969227767875973
"C18orf26|284254",38.2837679624903,0.0631153290857748,0.48165973254826,0.131037171722573,0.895745902131143,0.969227767875973
"CDS2|8760",3317.178702091,-0.0498465184014534,0.377798556501795,-0.131939409358798,0.895032216931035,0.969227767875973
"CPEB2|132864",3973.14572673519,0.0511179461338792,0.390258423668698,0.130984862936039,0.895787281857667,0.969227767875973
"DIS3|22894",4999.32395409545,0.0494427172170337,0.374996752061555,0.131848387873284,0.895104212619152,0.969227767875973
"HMGN3|9324",4108.28709579033,0.048167025433518,0.368481851059388,0.130717497469787,0.895998790135979,0.969227767875973
"HOMER2|9455",1497.32247189492,0.0545316038786411,0.417125088136362,0.130732016437271,0.895987304237505,0.969227767875973
"KIAA1539|80256",1321.80569212202,-0.0492717818560622,0.374628225228937,-0.131521808923906,0.895362535398327,0.969227767875973
"LIN28A|79727",74.4269796561019,-0.0571654432467715,0.435680465440853,-0.13120956246897,0.895609531602139,0.969227767875973
"LOC100133308|100133308",6.90633365074833,-0.0913936551508054,0.696236216148677,-0.131268171679379,0.895563169206792,0.969227767875973
"MAGEA8|4107",8.01036395193299,-0.0879156080863524,0.668812178123288,-0.131450369718217,0.895419045034155,0.969227767875973
"OBFC2A|64859",1251.07974308331,-0.0501093883982723,0.379552220138922,-0.132022382532584,0.894966588006813,0.969227767875973
"PCDHB14|56122",604.210462496955,0.0492768391601438,0.376443145585619,0.130901145997719,0.895853508109539,0.969227767875973
"SNORA36A|677817",1.02889682952095,-0.11750363970093,0.898214148039008,-0.130819181547591,0.895918348717561,0.969227767875973
"SNX25|83891",1560.19100212656,-0.0518731232923525,0.395200837137062,-0.131257625029681,0.895571512032045,0.969227767875973
"SP7|121340",2.73907286680035,0.113952549697611,0.866019206347513,0.131582012110577,0.895314914058319,0.969227767875973
"TES|26136",6582.60793955372,-0.0479535464790432,0.365828061861144,-0.1310821981099,0.895710283493515,0.969227767875973
"UNC45B|146862",14.6029234593915,-0.0783013915979431,0.593170181206285,-0.132004935647148,0.894980387832931,0.969227767875973
"WFDC6|140870",3.52366340330557,0.11565787346601,0.87998467510272,0.131431690503598,0.89543382070052,0.969227767875973
"ZMYND11|10771",10865.8989888652,-0.0479598870398842,0.365097875848596,-0.131361725752063,0.895489164668046,0.969227767875973
"ZNF235|9310",434.654059175223,0.0497809090944905,0.380551598494445,0.13081250818926,0.895923627922391,0.969227767875973
"C15orf37|283687",149.053152502471,0.0530475460331922,0.406105919914474,0.130624902105254,0.896072042479961,0.969252600506923
"NR0B2|8431",1.22034493973523,-0.112259322340008,0.860058862655973,-0.130525161956167,0.896150948065842,0.969283544938926
"C15orf28|80035",123.041782624966,0.05355434956103,0.411611104957815,0.130109097922707,0.896480112207805,0.969430740393065
"C3orf74|100128378",23.6437042657574,0.0689482504635251,0.530139470957041,0.130056813802329,0.896521477433088,0.969430740393065
"NLRP3|114548",426.710296842595,0.049874482103778,0.383366720880065,0.130096013522731,0.896490464065478,0.969430740393065
"RBM23|55147",4979.88742558308,-0.0502865713437554,0.386715015871682,-0.130035217873312,0.896538563400197,0.969430740393065
"SP100|6672",7099.14377016949,-0.0480948436688513,0.369573338741714,-0.130136128955081,0.896458726384219,0.969430740393065
"CDRT15P|94158",23.3559144638412,-0.0694178157558387,0.5343718431019,-0.129905451890738,0.896641230857668,0.969487356778214
"LOC729121|729121",13.1263473835786,-0.0778353901995461,0.599911565313092,-0.12974477356329,0.896768357753396,0.969532321121231
"SLC26A11|284129",1191.25115421687,-0.0485654558205968,0.374370309892742,-0.12972571418527,0.896783437496027,0.969532321121231
"SLC25A43|203427",1633.94875814108,0.052431810106002,0.404624327658936,0.129581457470342,0.896897574335554,0.969546931902197
"STX5|6811",3319.06127386689,0.0475119344490308,0.366513807043278,0.129632045330889,0.896857548652292,0.969546931902197
"CD164|8763",40855.2875154133,-0.0471539939100317,0.364472784610712,-0.129375898286606,0.897060217767859,0.969548198487336
"SMCR5|140771",4.05425514331176,0.103401416946155,0.799883251028031,0.129270636450083,0.897143505171458,0.969548198487336
"SPIN1|10927",10360.7031965397,0.0476700342043646,0.368697528408553,0.129293066894502,0.897125757205584,0.969548198487336
"SPTBN2|6712",2245.60059790458,-0.0511626028479938,0.395805299469867,-0.129262046052743,0.897150302289771,0.969548198487336
"SYNPR|132204",1.36778213719951,0.11133361897599,0.860600202656878,0.129367409666273,0.897066934264042,0.969548198487336
"SEPT2|4735",33607.5101092583,0.0470716677070768,0.364450345378931,0.129157972557647,0.897232650635393,0.969582818953326
"SNORD115-26|100033802",1.21811330758226,-0.110930066718286,0.859841071274771,-0.129012291252644,0.897347923096621,0.969653012559997
"ADAMTSL3|57188",1740.18913558285,-0.0474039566249502,0.369197613907411,-0.128397245375584,0.897834610986795,0.970044548996385
"FAM69C|125704",34.7133593008877,-0.0670110570274466,0.522041159210298,-0.128363551120788,0.897861274477117,0.970044548996385
"LGALS1|3956",25748.7337881529,0.0602306409545075,0.468806785965327,0.12847646996083,0.897771918143173,0.970044548996385
"DHFR|1719",4610.91026116539,-0.0499034243796871,0.389302349772801,-0.128186804957152,0.898001142038525,0.970050882573736
"GAB4|128954",2.70953302419703,-0.116964518842325,0.912072986183159,-0.12824030599985,0.897958803809697,0.970050882573736
"KCNK10|54207",20.9433138471767,0.0693526447419705,0.54111867231863,0.12816531435665,0.898018148778758,0.970050882573736
"ZNF845|91664",1217.48588358293,0.0490271058028899,0.383091563959223,0.127977513511909,0.898166768311275,0.97015704232535
"BOLL|66037",20.2935272603519,-0.0694251959576512,0.544594980377094,-0.127480418401174,0.898560170578987,0.97019424118224
"C7orf52|375607",9.27808648758783,-0.0818509542658737,0.647517347313193,-0.126407353572079,0.899409481538099,0.97019424118224
"CBLN4|140689",217.48899039433,0.0523976893628876,0.410753796954126,0.127564710908173,0.898493459528016,0.97019424118224
"CBR4|84869",2106.0491185084,0.0472208412483031,0.370066763638289,0.127600870675481,0.898464842066802,0.97019424118224
"CHMP1B|57132",5269.14414527837,-0.0464158423046719,0.366154945587466,-0.126765575240835,0.899125942856509,0.97019424118224
"CLDN22|53842",22.4264235317031,0.0680227542827611,0.537595501832718,0.126531479617788,0.899311232158421,0.97019424118224
"E2F4|1874",2628.58223421766,0.0473787006609899,0.374110860365456,0.126643478392226,0.899222583191354,0.97019424118224
"EXOC5|10640",5359.21856490618,0.0466559643199815,0.366543901663324,0.12728615619647,0.898713916935975,0.97019424118224
"FAM22A|728118",328.610700569559,0.0494625955307187,0.390838813489797,0.126554973107884,0.899292636550513,0.97019424118224
